movieId,full title,genres,title,year,gross ($),# award wins,# award nominations,average rating,# ratings,imdb rating,metascore,imdb link,tmdb link,corrected imdb link,condensed name
44197,Find Me Guilty (2006),Comedy|Crime|Drama,Find Me Guilty,2006,1173643,1,2,3,5,7.1,65,419749,9950,tt0419749,theFindMeGuilty
44199,Inside Man (2006),Crime|Drama|Thriller,Inside Man,2006,88513495,6,11,3.84,37,7.6,76,454848,388,tt0454848,theInsideMan
44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,"Hills Have Eyes, The",2006,"In TheatersJuly 22, 1977",2,7,2.8,5,6.4,52,454841,9792,tt0454841,"theHillsHaveEyes,The"
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,"Lives of Others, The (Das leben der Anderen)",2006,11286112,75,32,4.31,31,8.5,89,405094,582,tt0405094,"theLivesofOthers,The(DaslebenderAnderen)"
44613,Take the Lead (2006),Drama,Take the Lead,2006,34742066,1,6,3,2,6.7,55,446046,12763,tt0446046,theTaketheLead
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,Lucky Number Slevin,2006,22495466,5,4,3.89,42,7.8,53,425210,186,tt0425210,theLuckyNumberSlevin
44694,Volver (2006),Comedy|Drama,Volver,2006,12899867,60,78,2.83,6,7.6,84,441909,219,tt0441909,theVolver
44709,Akeelah and the Bee (2006),Drama,Akeelah and the Bee,2006,18848430,12,14,3.17,3,7.5,72,437800,13751,tt0437800,theAkeelahandtheBee
44729,Larry the Cable Guy: Health Inspector (2006),Comedy,Larry the Cable Guy: Health Inspector,2006,Invalid Movie specified.,0,3,3.5,1,3.1,21,462395,15639,tt0462395,theLarrytheCableGuy:HealthInspector
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,Stay Alive,2006,23086480,0,0,2.5,2,5.1,24,441796,10069,tt0441796,theStayAlive
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,Basic Instinct 2,2006,5971336,7,6,1.5,3,4.2,26,430912,3093,tt0430912,theBasicInstinct2
44788,This Film Is Not Yet Rated (2006),Documentary,This Film Is Not Yet Rated,2006,306845,3,3,3.4,5,7.5,75,493459,16070,tt0493459,theThisFilmIsNotYetRated
44815,ATL (2006),Drama,ATL,2006,21170563,0,7,3,1,5.9,63,466856,13960,tt0466856,theATL
44828,Slither (2006),Comedy|Horror|Sci-Fi,Slither,2006,7802450,2,5,3.2,5,6.5,69,439815,9035,tt0439815,theSlither
44840,"Benchwarmers, The (2006)",Comedy,"Benchwarmers, The",2006,59843754,0,7,2.25,4,5.6,25,437863,9957,tt0437863,"theBenchwarmers,The"
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,Renaissance,2006,70644,2,1,3.25,4,6.7,57,386741,9389,tt0386741,theRenaissance
44864,Friends with Money (2006),Comedy|Drama|Romance,Friends with Money,2006,13368437,2,2,3,5,5.9,68,436331,8998,tt0436331,theFriendswithMoney
44972,Scary Movie 4 (2006),Comedy|Horror,Scary Movie 4,2006,90710620,1,3,2.83,6,5.1,40,362120,4257,tt0362120,theScaryMovie4
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,"Prairie Home Companion, A",2006,20342852,5,20,3.67,3,6.9,75,420087,9526,tt0420087,"thePrairieHomeCompanion,A"
45030,Even Money (2006),Crime|Drama,Even Money,2006,64458,0,1,2,1,5.9,34,404163,19126,tt0404163,theEvenMoney
45062,"Sentinel, The (2006)",Crime|Drama|Thriller,"Sentinel, The",2006,36280697,0,2,2.63,4,6.1,49,443632,5820,tt0443632,"theSentinel,The"
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,"Wild, The",2006,37384046,0,2,2.25,2,5.3,47,405469,9904,tt0405469,"theWild,The"
45081,Silent Hill (2006),Fantasy|Horror|Thriller,Silent Hill,2006,46982632,0,8,2.92,13,6.6,30,384537,588,tt0384537,theSilentHill
45106,American Dreamz (2006),Comedy|Drama,American Dreamz,2006,7191830,0,1,2.5,2,5.5,45,465142,9310,tt0465142,theAmericanDreamz
45137,Irresistible (2006),Drama|Thriller,Irresistible,2006,Invalid Movie specified.,0,1,2,1,5.8,N/A,448564,18858,tt0448564,theIrresistible
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,Mission: Impossible III,2006,Invalid Movie specified.,7,14,3.31,21,6.9,66,317919,956,tt0317919,theMission:ImpossibleIII
45208,RV (2006),Adventure|Children|Comedy,RV,2006,71726025,1,2,2,4,5.5,33,449089,9530,tt0449089,theRV
45210,United 93 (2006),Crime|Drama,United 93,2006,31483450,27,45,2.88,8,7.6,90,475276,9829,tt0475276,theUnited93
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,Over the Hedge,2006,155019340,6,19,3.07,14,6.8,67,327084,7518,tt0327084,theOvertheHedge
45440,Art School Confidential (2006),Comedy|Drama,Art School Confidential,2006,3297137,0,0,3,2,6.3,54,364955,9786,tt0364955,theArtSchoolConfidential
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,Poseidon,2006,60674817,0,6,2.5,7,5.6,50,409182,503,tt0409182,thePoseidon
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,217536138,5,21,2.9,30,6.5,46,382625,591,tt0382625,"theDaVinciCode,The"
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,X-Men: The Last Stand,2006,Invalid Movie specified.,7,36,3.17,36,6.8,58,376994,36668,tt0376994,theX-Men:TheLastStand
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,"Break-Up, The",2006,118703275,2,5,3.05,10,5.8,45,452594,9767,tt0452594,"theBreak-Up,The"
45512,Keeping Up with the Steins (2006),Comedy,Keeping Up with the Steins,2006,4339241,0,2,2.5,1,5.4,57,415949,21014,tt0415949,theKeepingUpwiththeSteins
45517,Cars (2006),Animation|Children|Comedy,Cars,2006,244082982,27,28,3.45,21,7.2,73,317219,920,tt0317219,theCars
45662,"Omen, The (2006)",Horror|Thriller,"Omen, The",2006,60922980,1,6,2.57,7,5.5,43,466909,806,tt0466909,"theOmen,The"
45666,Nacho Libre (2006),Comedy,Nacho Libre,2006,80197993,1,11,2.7,5,5.7,52,457510,9353,tt0457510,theNachoLibre
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,"Lake House, The",2006,52330111,2,2,2.57,7,6.8,52,410297,2044,tt0410297,"theLakeHouse,The"
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,Click,2006,137355633,3,11,3.23,11,6.4,45,389860,9339,tt0389860,theClick
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,"Devil Wears Prada, The",2006,124740460,16,48,3.21,19,6.8,62,458352,350,tt0458352,"theDevilWearsPrada,The"
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,Pirates of the Caribbean: Dead Man's Chest,2006,Invalid Movie specified.,42,51,3.46,50,7.3,53,383574,58,tt0383574,thePiratesoftheCaribbean:DeadMan'sChest
45726,"You, Me and Dupree (2006)",Comedy,"You, Me and Dupree",2006,Invalid Movie specified.,2,2,2.63,8,5.6,46,463034,1819,tt0463034,"theYou,MeandDupree"
45728,Clerks II (2006),Comedy,Clerks II,2006,Invalid Movie specified.,3,3,3.59,17,7.4,65,424345,2295,tt0424345,theClerksII
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,Lady in the Water,2006,42285169,8,10,2.08,6,5.6,36,452637,9697,tt0452637,theLadyintheWater
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,My Super Ex-Girlfriend,2006,Invalid Movie specified.,1,1,1.93,7,5.1,50,465624,4474,tt0465624,theMySuperEx-Girlfriend
45852,See No Evil (2006),Horror,See No Evil,2006,15032800,0,0,1.5,1,5.1,17,437179,10007,tt0437179,theSeeNoEvil
45880,Marie Antoinette (2006),Drama|Romance,Marie Antoinette,2006,15962471,15,20,2.8,5,6.4,65,422720,1887,tt0422720,theMarieAntoinette
45928,Who Killed the Electric Car? (2006),Documentary,Who Killed the Electric Car?,2006,Invalid Movie specified.,0,4,3.25,2,7.7,70,489037,13508,tt0489037,theWhoKilledtheElectricCar?
45950,"Inconvenient Truth, An (2006)",Documentary,"Inconvenient Truth, An",2006,24146161,30,10,3,11,7.5,75,497116,1781,tt0497116,"theInconvenientTruth,An"
45981,Hollow Man II (2006),Action|Horror|Sci-Fi|Thriller,Hollow Man II,2006,Invalid Movie specified.,0,1,2.5,1,4.4,N/A,469916,8997,tt0469916,theHollowManII
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,High School Musical,2006,Invalid Movie specified.,8,18,0.5,2,5.2,N/A,475293,10947,tt0475293,theHighSchoolMusical
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama,Jet Li's Fearless (Huo Yuan Jia),2006,Invalid Movie specified.,5,12,3.5,9,7.7,70,446059,7549,tt0446059,theJetLi'sFearless(HuoYuanJia)
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",2006,Invalid Movie specified.,0,4,2.9,10,6,46,463985,9615,tt0463985,"theFastandtheFurious:TokyoDrift,The(FastandtheFurious3,The)"
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,Superman Returns,2006,Invalid Movie specified.,12,38,2.76,17,6.1,72,348150,1452,tt0348150,theSupermanReturns
46559,"Road to Guantanamo, The (2006)",Drama|War,"Road to Guantanamo, The",2006,326876,4,6,4,2,7.5,64,468094,7872,tt0468094,"theRoadtoGuantanamo,The"
46574,"OH in Ohio, The (2006)",Comedy,"OH in Ohio, The",2006,418689,2,1,2.5,2,5.6,48,422861,14474,tt0422861,"theOHinOhio,The"
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,Little Miss Sunshine,2006,59891098,68,101,4.08,57,7.9,80,449059,773,tt0449059,theLittleMissSunshine
46723,Babel (2006),Drama|Thriller,Babel,2006,34302837,41,128,3.55,22,7.5,69,449467,1164,tt0449467,theBabel
46850,Wordplay (2006),Documentary,Wordplay,2006,3121270,1,7,3.75,6,7.4,73,492506,35199,tt0492506,theWordplay
46948,Monster House (2006),Animation|Children|Fantasy|Mystery,Monster House,2006,73661010,4,23,3,6,6.6,68,385880,9297,tt0385880,theMonsterHouse
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,Snakes on a Plane,2006,34020814,3,7,2.44,9,5.6,58,417148,326,tt0417148,theSnakesonaPlane
46967,Scoop (2006),Comedy|Fantasy|Mystery,Scoop,2006,10525717,0,1,2.88,8,6.7,48,457513,512,tt0457513,theScoop
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,Talladega Nights: The Ballad of Ricky Bobby,2006,Invalid Movie specified.,8,9,3.13,12,6.6,66,415306,9718,tt0415306,theTalladegaNights:TheBalladofRickyBobby
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,Night at the Museum,2006,250863268,2,8,3.29,17,6.4,48,477347,1593,tt0477347,theNightattheMuseum
46974,World Trade Center (2006),Drama,World Trade Center,2006,Invalid Movie specified.,3,8,2.58,6,6,66,469641,1852,tt0469641,theWorldTradeCenter
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Stranger than Fiction,2006,40660952,3,14,3.8,30,7.6,67,420223,1262,tt0420223,theStrangerthanFiction
47044,Miami Vice (2006),Action|Crime|Drama|Thriller,Miami Vice,2006,63450470,1,9,2.41,11,6,65,430357,82,tt0430357,theMiamiVice
47099,"Pursuit of Happyness, The (2006)",Drama,"Pursuit of Happyness, The",2006,163566459,11,24,3.8,23,8,64,454921,1402,tt0454921,"thePursuitofHappyness,The"
47122,John Tucker Must Die (2006),Comedy|Romance,John Tucker Must Die,2006,41011711,2,2,0.5,1,5.8,41,455967,9293,tt0455967,theJohnTuckerMustDie
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,"Ant Bully, The",2006,28142535,1,4,2.67,3,5.9,59,429589,9906,tt0429589,"theAntBully,The"
47200,Crank (2006),Action|Thriller,Crank,2006,27838408,2,2,3.28,18,7,57,479884,1948,tt0479884,theCrank
47261,"Night Listener, The (2006)",Fantasy|Mystery|Thriller,"Night Listener, The",2006,7836393,0,2,2,1,5.9,51,448075,9782,tt0448075,"theNightListener,The"
47382,Step Up (2006),Drama|Romance,Step Up,2006,65328121,1,3,2.5,3,6.5,48,462590,9762,tt0462590,theStepUp
47394,"Bon Cop, Bad Cop (2006)",Action|Comedy|Crime|Thriller,"Bon Cop, Bad Cop",2006,Invalid Movie specified.,7,22,3.25,2,7,N/A,479647,15049,tt0479647,"theBonCop,BadCop"
47423,Half Nelson (2006),Drama,Half Nelson,2006,2697938,27,45,3.5,6,7.3,85,468489,7859,tt0468489,theHalfNelson
47516,Material Girls (2006),Children|Comedy|Drama,Material Girls,2006,11449638,1,4,2.5,1,3.9,17,433412,10118,tt0433412,theMaterialGirls
47518,Accepted (2006),Comedy,Accepted,2006,36323505,0,4,3.5,9,6.5,47,384793,9788,tt0384793,theAccepted
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,"Illusionist, The",2006,39868642,10,9,3.77,37,7.6,68,443543,1491,tt0443543,"theIllusionist,The"
47629,The Queen (2006),Drama,The Queen,2006,Invalid Movie specified.,89,91,3.75,8,7.4,91,436697,1165,tt0436697,theTheQueen
47640,Beerfest (2006),Comedy,Beerfest,2006,19185184,1,3,2.75,6,6.3,46,486551,9988,tt0486551,theBeerfest
47642,How to Eat Fried Worms (2006),Children|Drama,How to Eat Fried Worms,2006,13040527,1,2,3,1,5.4,56,462346,24115,tt0462346,theHowtoEatFriedWorms
47644,Invincible (2006),Drama,Invincible,2006,81954,0,2,3,5,7.1,63,445990,11652,tt0445990,theInvincible
47646,Idlewild (2006),Crime|Drama|Musical,Idlewild,2006,Invalid Movie specified.,1,5,3.5,1,6.2,55,417225,13816,tt0417225,theIdlewild
47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller,"Wicker Man, The",2006,23649127,2,7,2.1,5,3.6,36,450345,9708,tt0450345,"theWickerMan,The"
47894,"Wind That Shakes the Barley, The (2006)",Drama|War,"Wind That Shakes the Barley, The",2006,1836089,6,23,4,3,7.5,82,460989,1116,tt0460989,"theWindThatShakestheBarley,The"
47937,Severance (2006),Comedy|Horror|Thriller,Severance,2006,137221,3,2,1.83,3,6.6,62,464196,5072,tt0464196,theSeverance
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,Hollywoodland,2006,14426251,3,7,2.63,4,6.5,62,427969,1249,tt0427969,theHollywoodland
47952,"Covenant, The (2006)",Action|Horror|Thriller,"Covenant, The",2006,23380495,0,0,2,2,5.3,19,475944,9954,tt0475944,"theCovenant,The"
47970,"Last Kiss, The (2006)",Comedy|Drama,"Last Kiss, The",2006,1048950,1,4,3.33,3,6.5,57,434139,7511,tt0434139,"theLastKiss,The"
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,Idiocracy,2006,444093,0,1,3.5,14,6.6,64,387808,7512,tt0387808,theIdiocracy
47999,Jesus Camp (2006),Documentary|Drama,Jesus Camp,2006,902544,5,5,3.39,9,7.5,62,486358,1776,tt0486358,theJesusCamp
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,"Fountain, The",2006,10144010,8,31,3.25,14,7.3,51,414993,1381,tt0414993,"theFountain,The"
48082,"Science of Sleep, The (La science des rÃªves) (2006)",Comedy|Drama|Fantasy|Romance,"Science of Sleep, The (La science des rÃªves)",2006,#N/A,7,6,2.75,6,7.3,70,354899,300,tt0354899,"theScienceofSleep,The(LasciencedesrÃªves)"
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,"Black Dahlia, The",2006,22545080,4,12,2.4,10,5.6,49,387877,9676,tt0387877,"theBlackDahlia,The"
48150,"Woods, The (2006)",Horror,"Woods, The",2006,In TheatersN/A,0,0,0.5,1,5.7,N/A,380066,6948,tt0380066,"theWoods,The"
48161,Gridiron Gang (2006),Drama,Gridiron Gang,2006,38432823,0,0,3.75,2,6.9,52,421206,9766,tt0421206,theGridironGang
48231,Taxidermia (2006),Comedy|Drama|Horror,Taxidermia,2006,11408,9,4,3.5,1,7,83,410730,15742,tt0410730,theTaxidermia
48262,"Bridge, The (2006)",Documentary,"Bridge, The",2006,Invalid Movie specified.,0,1,3.5,1,7.3,58,799954,1666,tt0799954,"theBridge,The"
48304,Apocalypto (2006),Adventure|Drama|Thriller,Apocalypto,2006,50866635,8,17,3.36,14,7.8,68,472043,1579,tt0472043,theApocalypto
48319,Flyboys (2006),Action|Adventure|Drama|War,Flyboys,2006,13090630,2,3,3,1,6.6,47,454824,9664,tt0454824,theFlyboys
48322,Jackass Number Two (2006),Comedy|Documentary,Jackass Number Two,2006,Invalid Movie specified.,0,1,2.8,5,7.1,66,493430,12094,tt0493430,theJackassNumberTwo
48326,All the King's Men (2006),Drama,All the King's Men,2006,7221458,1,3,2.25,2,6.2,37,405676,1717,tt0405676,theAlltheKing'sMen
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Invalid Movie specified.,20,29,3.88,40,7.3,89,443453,496,tt0443453,theBorat:CulturalLearningsofAmericaforMakeBenefitGloriousNationofKazakhstan
48389,Iraq for Sale: The War Profiteers (2006),Documentary,Iraq for Sale: The War Profiteers,2006,Invalid Movie specified.,0,1,4,1,7.7,68,815181,40862,tt0815181,theIraqforSale:TheWarProfiteers
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,"Pan's Labyrinth (Laberinto del fauno, El)",2006,37634615,93,97,3.95,59,8.2,98,457430,1417,tt0457430,"thePan'sLabyrinth(Laberintodelfauno,El)"
48412,"Guardian, The (2006)",Action|Adventure|Drama,"Guardian, The",2006,17037887,1,4,3.29,7,6.8,53,406816,4643,tt0406816,"theGuardian,The"
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,Open Season,2006,9481,1,9,3,1,6.2,49,400717,7484,tt0400717,theOpenSeason
48416,School for Scoundrels (2006),Comedy|Crime,School for Scoundrels,2006,17807569,0,2,2.25,2,5.9,44,462519,9842,tt0462519,theSchoolforScoundrels
48516,"Departed, The (2006)",Crime|Drama|Thriller,"Departed, The",2006,132384315,90,122,4.26,87,8.5,86,407887,1422,tt0407887,"theDeparted,The"
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,"Texas Chainsaw Massacre: The Beginning, The",2006,Invalid Movie specified.,0,5,3.75,2,5.9,29,420294,10781,tt0420294,"theTexasChainsawMassacre:TheBeginning,The"
48520,Employee of the Month (2006),Comedy,Employee of the Month,2006,28444855,0,2,3.13,4,5.5,36,424993,9794,tt0424993,theEmployeeoftheMonth
48560,Running With Scissors (2006),Comedy|Drama,Running With Scissors,2006,7022827,3,6,2,2,6.2,52,439289,7510,tt0439289,theRunningWithScissors
48593,Man of the Year (2006),Comedy|Thriller,Man of the Year,2006,37327390,0,1,2.5,5,6.2,39,483726,9895,tt0483726,theManoftheYear
48596,"Marine, The (2006)",Action|Drama|Thriller,"Marine, The",2006,18844784,0,0,1.7,5,4.7,45,419946,8975,tt0419946,"theMarine,The"
48682,Offside (2006),Comedy|Drama,Offside,2006,180530,5,4,3,1,7.3,85,499537,13209,tt0499537,theOffside
48696,Little Children (2006),Drama|Romance,Little Children,2006,5463019,18,54,3.05,10,7.6,75,404203,1440,tt0404203,theLittleChildren
48698,Deliver Us from Evil (2006),Documentary,Deliver Us from Evil,2006,201275,5,13,2.63,4,8,86,814075,13364,tt0814075,theDeliverUsfromEvil
48711,Facing the Giants (2006),Action|Drama,Facing the Giants,2006,10178331,0,0,3.5,1,6.7,38,805526,18925,tt0805526,theFacingtheGiants
48738,"Last King of Scotland, The (2006)",Drama|Thriller,"Last King of Scotland, The",2006,17606684,47,30,3.83,21,7.7,74,455590,1523,tt0455590,"theLastKingofScotland,The"
48744,Shortbus (2006),Comedy|Drama|Romance,Shortbus,2006,1985292,7,6,3.25,2,6.6,64,367027,1378,tt0367027,theShortbus
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,Children of Men,2006,35552383,40,70,3.98,58,7.9,84,206634,9693,tt0206634,theChildrenofMen
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,"Prestige, The",2006,53089891,5,32,3.99,72,8.5,66,482571,1124,tt0482571,"thePrestige,The"
48783,Flags of Our Fathers (2006),Drama|War,Flags of Our Fathers,2006,33602376,13,23,3.44,9,7.1,79,418689,3683,tt0418689,theFlagsofOurFathers
48856,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama,"Guide to Recognizing Your Saints, A",2006,517809,7,9,4,3,7.1,67,473488,8194,tt0473488,"theGuidetoRecognizingYourSaints,A"
48877,Saw III (2006),Crime|Horror|Thriller,Saw III,2006,Invalid Movie specified.,0,5,2.05,10,6.2,48,489270,214,tt0489270,theSawIII
48879,Catch a Fire (2006),Drama|Thriller,Catch a Fire,2006,4299773,2,5,2.75,2,6.7,62,437232,1123,tt0437232,theCatchaFire
48943,The Butterfly Effect 2 (2006),Adventure|Drama|Romance|Sci-Fi|Thriller,The Butterfly Effect 2,2006,Invalid Movie specified.,0,1,0.5,1,4.4,N/A,457297,14620,tt0457297,theTheButterflyEffect2
48982,Flushed Away (2006),Animation|Comedy,Flushed Away,2006,64665672,6,13,2.83,6,6.7,74,424095,11619,tt0424095,theFlushedAway
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,Perfume: The Story of a Murderer,2006,Invalid Movie specified.,15,17,4.06,8,7.5,56,396171,1427,tt0396171,thePerfume:TheStoryofaMurderer
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,"Santa Clause 3: The Escape Clause, The",2006,Invalid Movie specified.,4,9,2,1,4.6,32,452681,13767,tt0452681,"theSantaClause3:TheEscapeClause,The"
49130,"Good Year, A (2006)",Comedy|Drama|Romance,"Good Year, A",2006,7459300,1,2,3.2,10,6.9,47,401445,9726,tt0401445,"theGoodYear,A"
49205,"Return, The (2006)",Sci-Fi|Thriller,"Return, The",2006,504256,0,0,1.5,1,4.8,38,433442,10093,tt0433442,"theReturn,The"
49220,For Your Consideration (2006),Comedy,For Your Consideration,2006,5549923,3,14,3.17,3,6.3,68,470765,14799,tt0470765,theForYourConsideration
49272,Casino Royale (2006),Action|Adventure|Thriller,Casino Royale,2006,Invalid Movie specified.,25,39,3.89,80,8,80,381061,36557,tt0381061,theCasinoRoyale
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,Happy Feet,2006,198000317,18,24,2.67,9,6.5,77,366548,9836,tt0366548,theHappyFeet
49276,Let's Go to Prison (2006),Comedy,Let's Go to Prison,2006,4630045,0,0,3,1,6,27,454987,9809,tt0454987,theLet'sGotoPrison
49278,DÃ©jÃ  Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,DÃ©jÃ  Vu (Deja Vu),2006,#N/A,1,5,3.38,24,7,59,453467,7551,tt0453467,theDÃ©jÃ Vu(DejaVu)
49280,Bobby (2006),Drama,Bobby,2006,11242801,7,15,2,2,7,54,308055,10741,tt0308055,theBobby
49284,10 Items or Less (2006),Comedy|Drama|Romance,10 Items or Less,2006,83291,1,1,3.83,3,6.7,54,499603,2357,tt0499603,the10ItemsorLess
49286,"Holiday, The (2006)",Comedy|Romance,"Holiday, The",2006,63224849,2,7,3.45,10,6.9,52,457939,1581,tt0457939,"theHoliday,The"
49312,Snow Cake (2006),Drama,Snow Cake,2006,26651,3,7,4,1,7.6,54,448124,313,tt0448124,theSnowCake
49314,Harsh Times (2006),Action|Crime|Drama,Harsh Times,2006,3337931,0,2,2.75,2,7,56,433387,7873,tt0433387,theHarshTimes
49347,Fast Food Nation (2006),Drama,Fast Food Nation,2006,1005539,1,3,2.5,1,6.3,64,460792,8324,tt0460792,theFastFoodNation
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,Tenacious D in The Pick of Destiny,2006,Invalid Movie specified.,0,2,3.5,6,6.8,55,365830,2179,tt0365830,theTenaciousDinThePickofDestiny
49422,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",Adventure|Comedy|Crime,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions)",2006,Invalid Movie specified.,4,7,4,2,7.1,62,464913,15152,tt0464913,"theOSS117:Cairo,NestofSpies(OSS117:LeCairenidd'espions)"
49524,"Nativity Story, The (2006)",Drama,"Nativity Story, The",2006,Invalid Movie specified.,3,3,4,1,6.8,52,762121,2447,tt0762121,"theNativityStory,The"
49526,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy,National Lampoon's Van Wilder: The Rise of Taj,2006,Invalid Movie specified.,0,1,3.25,2,4.8,21,480271,10032,tt0480271,theNationalLampoon'sVanWilder:TheRiseofTaj
49528,Turistas (2006),Adventure|Drama|Horror|Mystery|Thriller,Turistas,2006,7027762,1,1,3.17,3,5.3,36,454970,9796,tt0454970,theTuristas
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Blood Diamond,2006,57377916,8,26,3.78,54,8,64,450259,1372,tt0450259,theBloodDiamond
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,Charlotte's Web,2006,82985708,9,11,3.5,2,6.4,68,413895,9986,tt0413895,theCharlotte'sWeb
49649,Eragon (2006),Action|Adventure|Fantasy,Eragon,2006,75030163,1,6,2.13,4,5.1,38,449010,2486,tt0449010,theEragon
49651,Rocky Balboa (2006),Action|Drama,Rocky Balboa,2006,Invalid Movie specified.,0,3,3.54,12,7.2,63,479143,1246,tt0479143,theRockyBalboa
49772,"Painted Veil, The (2006)",Drama|Romance,"Painted Veil, The",2006,8060487,8,11,3.9,5,7.5,69,446755,14202,tt0446755,"thePaintedVeil,The"
49793,We Are Marshall (2006),Drama,We Are Marshall,2006,43545364,0,1,3.33,3,7.1,53,758794,11170,tt0758794,theWeAreMarshall
49822,"Good Shepherd, The (2006)",Drama|Thriller,"Good Shepherd, The",2006,59952835,2,11,3.5,8,6.7,61,343737,1247,tt0343737,"theGoodShepherd,The"
49824,Dreamgirls (2006),Drama|Musical,Dreamgirls,2006,103365956,66,87,3.64,7,6.5,76,443489,1125,tt0443489,theDreamgirls
49856,"Page Turner, The (Tourneuse de pages, La) (2006)",Drama|Musical|Thriller,"Page Turner, The (Tourneuse de pages, La)",2006,209659,0,6,3,1,7.1,67,487503,8436,tt0487503,"thePageTurner,The(Tourneusedepages,La)"
49932,Inland Empire (2006),Drama|Mystery|Thriller,Inland Empire,2006,861355,3,15,3,5,7,72,460829,1730,tt0460829,theInlandEmpire
49957,"History Boys, The (2006)",Comedy|Drama,"History Boys, The",2006,2706659,2,12,3.5,3,6.9,74,464049,8618,tt0464049,"theHistoryBoys,The"
49961,Notes on a Scandal (2006),Drama,Notes on a Scandal,2006,17510118,14,65,4.25,2,7.4,73,465551,1259,tt0465551,theNotesonaScandal
50003,DOA: Dead or Alive (2006),Action|Adventure,DOA: Dead or Alive,2006,480813,0,1,2.5,2,4.8,38,398913,9053,tt0398913,theDOA:DeadorAlive
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,Curse of the Golden Flower (Man cheng jin dai huang jin jia),2006,6566773,11,30,3,2,7,70,473444,1494,tt0473444,theCurseoftheGoldenFlower(Manchengjindaihuangjinjia)
